2013-04-21 09:08:38	IAMDOPINGFREE	RT @HELY91: @DCunego Ancora qualche scatto prima della partenza :-))) #lbl http://t.co/oRtqSPSAJu
2013-04-21 09:08:56	avd299	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 09:09:05	AUBERGENOTAIRE	RT @FrankVanLaeken: 'La Doyenne'. Blogpost die vooruit én achteruit blikt op Luik-Bastenaken-Luik. #lbl http://t.co/6zcPsMc9bC
2013-04-21 09:09:36	bjellebjaalls	Sidan @fantiniselleita ikkje er med må eg håpe på @michalkwiatek , men satsar ytre kjønnslepper på dark horse @richie_porte #lbl
2013-04-21 09:13:03	carlgustavelias	#lbl idag tror jeg på Valverde, ellers blir vel både katusha og astana og colombianerne sterke
2013-04-21 09:13:05	nblanchart	RT @RudyHermans: Liège-Bastogne-Liège pour le Champion du Monde @PhilippeGilbert, comme Eddy (72,75) &amp; Argentin (87)? #lbl #vélortbf ht…
2013-04-21 09:14:51	joanvanderbeken	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 09:16:07	richardmilward	“@BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/AOCRGg5hRW” Once again Go Phil!
2013-04-21 09:16:31	PelotonWatch	#lbl After 29km gap is 5'45"
2013-04-21 09:16:56	pedallinsquares	Good luck to at the riders today at liege Bastogne liege . Keep safe and pedal hard .. #lbl #cycling
2013-04-21 09:20:33	anto1sola	RT @biciciclismoweb: Gilbert busca redimirse en Lieja: “El arcoíris pesa mucho” http://t.co/nDSAz7XM86 #lbl
2013-04-21 09:21:46	SergeCornelus	@mrconde Hope you're right about Leukemans! :) #vacansoleildcm #lbl
2013-04-21 09:21:57	andremeganck	#sporza #lbl - na 5 km kopgroep B.De Clercq -Jerome -Fumeaux-Lang-Veuchelen-Armee - na 24 km hebben ze 5'45" op een rustig rijdend peloton
2013-04-21 09:22:08	MyCyclingSport	RT @Bianchi_NL: #lbl @VacansoleilDCM #Bianchi OltreXR http://t.co/llz8zg22bc
2013-04-21 09:22:33	mdan_23	Good couch night. #lbl #bahraingp
2013-04-21 09:22:40	SebMo	RT @guilwerq: Aperotje in de koers #lbl @SebMo http://t.co/Ib4LdHjGtI
