2012-03-04 17:03:47	hisnamewasryan	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:47	moto99828310	#MUFC  vs hotspur #nw			
2012-03-04 17:03:48	DEXTERIZATlON	"RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:03:48	khalidbhai	RT @premierleague: Manchester United substitutes: Amos, Fabio, Rafael, Anderson, Giggs, Park, Hernandez. #bpl #thfc #mufc			
2012-03-04 17:03:49	Red2Riz	RT @InfostradaLive: With his 986th league match in charge of Manchester United, Sir Alex Ferguson will surpass the all-time club record  ...			
2012-03-04 17:03:49	azdngdng	"#ForzaSpurs *MUhater* RT @MUtaufiq05: siapakah yang anda jagokan?apurs atau united? jelaas #MUFC laah\"""			
2012-03-04 17:03:49	JoeMeeds_	Tottenham v United #massivegame #MUFC			
2012-03-04 17:03:49	RobbieHorne19	Cmon reds! #mufc			
2012-03-04 17:03:49	RitchiePaul	Ready for the game! #MUFC			
2012-03-04 17:03:49	JelliesOriginal	"RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:03:50	espionagelondon	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionageinvnss	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionagenorwch	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionagenotthm	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionagecardff	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	YoussAlg	RT @ManUnitedCheat_: #mufc line up with 12 players on the pitch as usual... #thfc			
2012-03-04 17:03:50	kevin_wazza	Butterflies + nerves ON as the kick off approaches #MUFC			
2012-03-04 17:03:50	espionageeburgh	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionageoxford	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionagebrizzl	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	arwindayuhan	RT @bangphe: RT @UtdIndonesia: MUFC Subs: Amos, Anderson, Giggs, Park, Hernandez, Fabio, Rafael. #MUFC			
2012-03-04 17:03:50	EspionageYork	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:50	espionagebath	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	SimonWurtz	Getting ready for #Spurs - #Mufc #FootballAllDayLong :-)			
2012-03-04 17:03:51	espionagebrum	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	espionagesheff	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	espionagencstle	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	EspionageReadng	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	espionagelvpool	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	espionagebelfst	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	espionageglasgw	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	espionageplymth	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	PeTeR9791	RT @scottponyrose: “@stenorthy66: #MUFC match day S/O   @anthonydeas @PeTeR9791 @mjlynch73 @SusilaKris @jonathanhollis  @steviebt67 @_mi ...			
2012-03-04 17:03:51	espionageleeds	Top football game of the weekend about to kick off! #thfc #mufc			
2012-03-04 17:03:51	Jenr7	Best part of the week: UNITED ? #mufc			
2012-03-04 17:03:52	fleischer	There is no Bale, but Rooney is back. Diver in, diver out. #mufc #thfc			
2012-03-04 17:03:52	FunkeeyMonkeey	Getting ready to watch the united match #MUFC			
2012-03-04 17:03:52	MylesCampbell1	Come on United !! #MUFC			
2012-03-04 17:03:52	SamHumphreyss	Can't wait for this game gona be biggggg#mufc			
2012-03-04 17:03:52	MUFCBIGGIE	Come on UNITED #MUFC			
2012-03-04 17:03:53	Edmunds162	RT @InfostradaLive: With his 986th league match in charge of Manchester United, Sir Alex Ferguson will surpass the all-time club record  ...			
2012-03-04 17:03:53	dominic1258	RT @SkySportsMobile: Van der Vaart and Gareth Bale both failed to recover from injury for #Tottenham's Premier League visit of #MUFC tod ...			
2012-03-04 17:03:53	itotheil	#MUFC			
2012-03-04 17:03:53	hisnamewasryan	RT @premierleague: Manchester United substitutes: Amos, Fabio, Rafael, Anderson, Giggs, Park, Hernandez. #bpl #thfc #mufc			
2012-03-04 17:03:53	yzidbajammals	"RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:03:53	Mick14409	RT @premierleague: Tottenham starting line-up: Friedel, Kaboul, King, Walker, Assou-Ekotto, Lennon, Modric, Livermore, Sandro, Adebayor, ...			
2012-03-04 17:03:53	JitKahlon	COMON YOU REDS #MUFC			
2012-03-04 17:03:54	sean_willmott	Come on #MUFC			
2012-03-04 17:03:54	MrBTman84	RT @RedDevils_fr: Ok, let's go : COME ON UNITED !! #MUFC			
