2013-03-17 07:25:11	PeterClaus	@tomboonen1: "Ik verwacht er wel iets van" http://t.co/559FXDt8hW Wij allemaal, Tom! #msr #sporza #velofiel
2013-03-17 07:25:54	iKurt007	Eindelijk begint het voorjaar echt met #msr ! tot capo berta = sparen sparen om te ontploffen op Poggio. Tenzij ... #sneeuw spelbreker ...
2013-03-17 07:26:22	digitalcrow	Milan-San Remo.....Here's to a great race today @OmegaPharmaQS #msr
2013-03-17 07:27:47	Whocares27101	Of het tegengaan van het verval ervan.@maduc Op weg naar de start #msr. Duomo in de steigers: het nieuwe geloof http://t.co/aPrEsp10fe
2013-03-17 07:28:22	UlrichChevalley	It's cold, it's snowing, it's raining. Hard day at the office. #msr #primavera #cycling
2013-03-17 07:29:02	A_ReyGastaka	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:29:15	Veloman72	Ser ut som att #msr kan avgöras nedför Poggio i år #skitväder #laclassicisima #primavera
2013-03-17 07:30:44	chrisvandegoor	Alle tweets vd renners gaan over t weer/regen. Helft vh peloton tssn de oren al 'uitgeschakeld' #msr #moreel 'demoral'
2013-03-17 07:30:59	ASOJonasClauw	RT @andremeganck: #sporza #msr - Primavera ? - regen en amper 7° in Sanremo - afvallngswedstrijd vandaag  ? - live bij Sporza om14u30 ht ...
2013-03-17 07:31:25	SophieSmith86	What @Gazzetta_it is running with this cold morning. Teams starting to arrive at the start. #msr http://t.co/4MZJ1SP3ve
2013-03-17 07:31:28	2d8bikers	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la (cont) http://t.co/ymRAD7Tiza
2013-03-17 07:31:57	Veloman72	@henrikoijer lysande sammanfattning :) #msr
2013-03-17 07:32:24	craigowen95	Milan-SanRemo today aswell :-) hushovd has it in the bag #msr
2013-03-17 07:32:45	Lotto_Belisol	Today it's time for La Primavera! Good luck to Lars Bak @HansenAdam @AndreGreipel @Greghenderson1  @vicentereynes #msr (1/2)
2013-03-17 07:33:39	robinvandijk	RT @maduc: Op weg naar de start #msr. Duomo in de steigers: het nieuwe geloof http://t.co/6Qp1Ba8ww0
2013-03-17 07:33:55	Lotto_Belisol	Good luck to @jurgenroelandts @MarcelSieberg @willemsfrederik in #msr (2/2)
2013-03-17 07:34:05	kerry1graham	#msr today :-)
2013-03-17 07:35:11	vermelhio	#msr #laprimavera #italia #cycling #poggio http://t.co/m7jX8Q4EP9
2013-03-17 07:36:15	bobthebaritone	@SophieSmith86 @Gazzetta_it Thanks Sophie! Where's the beannie - you'll need it for #msr!
2013-03-17 07:36:33	Bautijordi	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:36:52	macxcited	@GreenEDGEFans live stream is best to keep in sync and use twitter as well. #msr
2013-03-17 07:36:53	velorunner	start list http://t.co/TW7lX81Ass #msr
2013-03-17 07:37:22	EudaldSoler	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:38:28	Juanvilla_m	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:38:46	speedycastrello	Misärväder i Italien för alla proffsen i Milan-San Remo. Amatörmotionären drar ut på en runda i årets finaste vinterväder. #msr #rättvisa
2013-03-17 07:39:40	IsraelDiaz_	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:39:40	speedycastrello	Max 60% av klungan lär fullfölja idag. Snö i Milano! #msr #misär
2013-03-17 07:40:12	thejoeeley	My heart says Cav, my head says Sagan. I'm going for the latter #msr
2013-03-17 07:40:23	Irl_Cyc_Results	How'd ya fancy 295km this morning on a nike #msr. #tough #men #not90mins #not80mins.
2013-03-17 07:41:09	iHenriiiiiiiiii	@thijszonneveld dan ga ik voor @tomjelteslagter  #outsider #eristochniksdatgaatbovenneerlandsfabrikaat #msr #sporza
2013-03-17 07:41:26	gingerninja06	Now for #msr come on the Brits #GOCAV
2013-03-17 07:41:42	MarkLugt	Today is going to be epic! #laprimavera #msr
2013-03-17 07:43:21	IM_MartinHolden	#msr
2013-03-17 07:45:01	WWanseele	RT @chrisvandegoor: Alle tweets vd renners gaan over t weer/regen. Helft vh peloton tssn de oren al 'uitgeschakeld' #msr #moreel 'demoral'
2013-03-17 07:45:04	claudiobarbier	Aggiornamento meteo per gli eroi della @Milano_Sanremo : #voghera, 2° e pioggia mista neve. Buon viaggio #msr
2013-03-17 07:45:08	RachComments	Great race. Well done Kimi &amp; lotus. Shame about Webbers start - again! Now bring on the #msr
2013-03-17 07:45:41	halcyonsays	Milan-San Remo today. One of my favourite races of the year and also the longest at a stonking 298km #msr
2013-03-17 07:45:49	GiuliaMassano	Today #msr can't wait! #solocosebelle #sapevatelo
